# Frequency(cm^-1), Lineshape, Field_description, Quantum_correction, Spectra, Spectra_qm
1.522371985635330202e+04 -1.670083729856510886e-07 4.563915398193485000e+14 4.563997393453919375e+14 -7.622120850964538753e+07 -3.478733969639292587e+22
1.522538784362801925e+04 -1.977414164800278886e-07 4.564415495875676250e+14 4.564497395780833125e+14 -9.025739855578450859e+07 -4.119796606578310984e+22
1.522705583090273831e+04 -1.670559827127612296e-07 4.564915593502913125e+14 4.564997398162703125e+14 -7.625964604734368622e+07 -3.481250857909325765e+22
1.522872381817745554e+04 -1.976618236650791858e-07 4.565415691075257500e+14 4.565497400599466875e+14 -9.024083912871031463e+07 -4.119943164700415702e+22
1.523039180545217459e+04 -1.671032215144002950e-07 4.565915788592773750e+14 4.565997403091061875e+14 -7.629792374373160303e+07 -3.483761216751183646e+22
1.523205979272689183e+04 -1.975823156489845010e-07 4.566415886055523750e+14 4.566497405637426250e+14 -9.022430249831597507e+07 -4.120090432840062835e+22
1.523372778000161088e+04 -1.671503297106661884e-07 4.566915983463568750e+14 4.566997408238496250e+14 -7.633615123968468606e+07 -3.486270048665418387e+22
1.523539576727632993e+04 -1.975032024066579603e-07 4.567416080816971875e+14 4.567497410894211250e+14 -9.020793026850187778e+07 -4.120244879435078880e+22
1.523706375455104717e+04 -1.671973234661192583e-07 4.567916178115795625e+14 4.567997413604506875e+14 -7.637433587985458970e+07 -3.488777687649376587e+22
1.523873174182576440e+04 -1.974240818377935226e-07 4.568416275360102500e+14 4.568497416369321875e+14 -9.019153886158007383e+07 -4.120398122675018819e+22
1.524039972910048346e+04 -1.672441182331763812e-07 4.568916372549953750e+14 4.568997419188594375e+14 -7.641243900082397461e+07 -3.491282365886706483e+22
1.524206771637520251e+04 -1.973453012164149109e-07 4.569416469685412500e+14 4.569497422062262500e+14 -9.017528695933149755e+07 -4.120557412943900180e+22
1.524373570364992156e+04 -1.672910756468327857e-07 4.569916566766540625e+14 4.569997424990263125e+14 -7.645062580706557631e+07 -3.493791630771838412e+22
1.524540369092463698e+04 -1.972665928737076471e-07 4.570416663793398750e+14 4.570497427972534375e+14 -9.015905232797415555e+07 -4.120717167734470318e+22
1.524707167819935603e+04 -1.673376221716788790e-07 4.570916760766050625e+14 4.570997431009015000e+14 -7.648863418912637234e+07 -3.496293503798849464e+22
1.524873966547407508e+04 -1.971882447528768875e-07 4.571416857684557500e+14 4.571497434099643125e+14 -9.014296662005299330e+07 -4.120883406057020326e+22
1.525040765274879413e+04 -1.673842486877427484e-07 4.571916954548980000e+14 4.571997437244357500e+14 -7.652668844999338686e+07 -3.498798234741671304e+22
1.525207564002351137e+04 -1.971100592423902818e-07 4.572417051359381250e+14 4.572497440443095625e+14 -9.012693958743631840e+07 -4.121052005785220520e+22
1.525374362729822860e+04 -1.674304667860733433e-07 4.572917148115821250e+14 4.572997443695795625e+14 -7.656456526830711961e+07 -3.501295612496483608e+22
1.525541161457294766e+04 -1.970321750446648016e-07 4.573417244818363750e+14 4.573497447002396875e+14 -9.011103471333405375e+07 -4.121225872081776804e+22
1.525707960184766671e+04 -1.674768326507799504e-07 4.573917341467068750e+14 4.573997450362836875e+14 -7.660251891553805768e+07 -3.503797262110420474e+22
1.525874758912238394e+04 -1.969542164643067421e-07 4.574417438061997500e+14 4.574497453777055625e+14 -9.009508022941620648e+07 -4.121397151073039496e+22
1.526041557639710300e+04 -1.675229743554038236e-07 4.574917534603211875e+14 4.574997457244990625e+14 -7.664037928274211287e+07 -3.506295403408368075e+22
1.526208356367182023e+04 -1.968767897918118508e-07 4.575417631090773125e+14 4.575497460766580000e+14 -9.007935351660078764e+07 -4.121578532827020080e+22
1.526375155094653928e+04 -1.675688805365397041e-07 4.575917727524742500e+14 4.575997464341764375e+14 -7.667814110286277533e+07 -3.508789792571400808e+22
1.526541953822125652e+04 -1.967994408931225995e-07 4.576417823905181250e+14 4.576497467970481250e+14 -9.006364690378604829e+07 -4.121760520113643061e+22
1.526708752549597557e+04 -1.676148180356353748e-07 4.576917920232149375e+14 4.576997471652671250e+14 -7.671592643637503684e+07 -3.511286013347808831e+22
1.526875551277069462e+04 -1.967222806147259984e-07 4.577418016505709375e+14 4.577497475388271250e+14 -9.004801115339386463e+07 -4.121945437183953338e+22
1.527042350004541186e+04 -1.676606797761245455e-07 4.577918112725920000e+14 4.577997479177220625e+14 -7.675368627390609682e+07 -3.513781822795013528e+22
1.527209148732012909e+04 -1.966451903051687913e-07 4.578418208892845000e+14 4.578497483019459375e+14 -9.003239199843835831e+07 -4.122130801550713422e+22
1.527375947459484814e+04 -1.677063254143549064e-07 4.578918305006543750e+14 4.578997486914927500e+14 -7.679135633051738143e+07 -3.516274276542278166e+22
1.527542746186956720e+04 -1.965682640929288533e-07 4.579418401067076250e+14 4.579497490863562500e+14 -9.001683256529709697e+07 -4.122318588682634579e+22
1.527709544914428625e+04 -1.677518684073210215e-07 4.579918497074504375e+14 4.579997494865304375e+14 -7.682898850374977291e+07 -3.518765748802092112e+22
1.527876343641900166e+04 -1.964919486584871787e-07 4.580418593028886875e+14 4.580497498920092500e+14 -9.000153750158120692e+07 -4.122518174249556063e+22
1.528043142369372072e+04 -1.677972748757645083e-07 4.580918688930286875e+14 4.580997503027866875e+14 -7.686656724299621582e+07 -3.521255526064892726e+22
1.528209941096843977e+04 -1.964154744552367469e-07 4.581418784778762500e+14 4.581497507188566875e+14 -8.998615442904548347e+07 -4.122713421981572661e+22
1.528376739824315882e+04 -1.678423065991819483e-07 4.581918880574375625e+14 4.581997511402131875e+14 -7.690398335659448802e+07 -3.523738603568269309e+22
1.528543538551787606e+04 -1.963392680818461085e-07 4.582418976317186250e+14 4.582497515668501250e+14 -8.997087878544788063e+07 -4.122913285168267946e+22
1.528710337279259329e+04 -1.678875886375944842e-07 4.582919072007253750e+14 4.582997519987615000e+14 -7.694152319205400348e+07 -3.526228099732530738e+22
1.528877136006731234e+04 -1.962633668950690520e-07 4.583419167644638750e+14 4.583497524359413750e+14 -8.995572777333317697e+07 -4.123118555510219578e+22
1.529043934734203140e+04 -1.679329614644244226e-07 4.583919263229402500e+14 4.583997528783836250e+14 -7.697911369879360497e+07 -3.528720669632398518e+22
1.529210733461674863e+04 -1.961874914208679764e-07 4.584419358761603750e+14 4.584497533260823125e+14 -8.994057336167031527e+07 -4.123323367166416886e+22
1.529377532189146768e+04 -1.679776192824304222e-07 4.584919454241302500e+14 4.584997537790314375e+14 -7.701638545251542330e+07 -3.531199376692929888e+22
1.529544330916618492e+04 -1.961120347917392125e-07 4.585419549668558750e+14 4.585497542372248750e+14 -8.992559582593216002e+07 -4.123535986561720831e+22
1.529711129644090397e+04 -1.680224742751233087e-07 4.585919645043432500e+14 4.585997547006568750e+14 -7.705375655870927870e+07 -3.533683385658820579e+22
1.529877928371562120e+04 -1.960365473095132719e-07 4.586419740365983750e+14 4.586497551693213750e+14 -8.991058904135417938e+07 -4.123746965094656272e+22
1.530044727099034026e+04 -1.680671056785998923e-07 4.586919835636272500e+14 4.586997556432123125e+14 -7.709103407551474869e+07 -3.536163849272116747e+22
1.530211525826505931e+04 -1.959614010143127019e-07 4.587419930854357500e+14 4.587497561223237500e+14 -8.989572366912013292e+07 -4.123964130964867016e+22
1.530378324553977654e+04 -1.681115855096243808e-07 4.587920026020298125e+14 4.587997566066497500e+14 -7.712825097656294703e+07 -3.538642277554367706e+22
1.530545123281449378e+04 -1.958863704522649870e-07 4.588420121134154375e+14 4.588497570961844375e+14 -8.988089636391115189e+07 -4.124182746416796192e+22
1.530711922008921283e+04 -1.681562728634818186e-07 4.588920216195986250e+14 4.588997575909218750e+14 -7.716557200234001875e+07 -3.541126228623866462e+22
1.530878720736393188e+04 -1.958114574759616260e-07 4.589420311205852500e+14 4.589497580908559375e+14 -8.986610801069994271e+07 -4.124402853207746596e+22
1.531045519463865094e+04 -1.682002443173085698e-07 4.589920406163813125e+14 4.589997585959808750e+14 -7.720257337137535214e+07 -3.543596254044978623e+22
1.531212318191336635e+04 -1.957369831806904370e-07 4.590420501069925000e+14 4.590497591062906875e+14 -8.985150604102204740e+07 -4.124631220346859553e+22
1.531379116918808541e+04 -1.682444726851087284e-07 4.590920595924250000e+14 4.590997596217795000e+14 -7.723970148004806042e+07 -3.546072838274806920e+22
1.531545915646280446e+04 -1.956628006050786598e-07 4.591420690726846250e+14 4.591497601424414375e+14 -8.983702311037194729e+07 -4.124864761303824492e+22
1.531712714373752351e+04 -1.682886022356862206e-07 4.591920785477773125e+14 4.591997606682704375e+14 -7.727679305650487542e+07 -3.548548487675850313e+22
1.531879513101224074e+04 -1.955884597297254898e-07 4.592420880177088750e+14 4.592497611992607500e+14 -8.982245263844670355e+07 -4.125093992453855458e+22
1.532046311828695798e+04 -1.683327772040218227e-07 4.592920974824851875e+14 4.592997617354064375e+14 -7.731391431708705425e+07 -3.551026242466971071e+22
1.532213110556167703e+04 -1.955146092972533206e-07 4.593421069421123125e+14 4.593497622767016250e+14 -8.980809257256424427e+07 -4.125332597373139734e+22
1.532379909283639608e+04 -1.683763118338310536e-07 4.593921163965960000e+14 4.593997628231404375e+14 -7.735075024439686537e+07 -3.553491631646789180e+22
1.532546708011111332e+04 -1.954405316317216477e-07 4.594421258459420625e+14 4.594497633747170000e+14 -8.979361332933928072e+07 -4.125565439672576272e+22
1.532713506738583237e+04 -1.684200530806252040e-07 4.594921352901564375e+14 4.594997639314254375e+14 -7.738768981569796801e+07 -3.555962520151159262e+22
1.532880305466054961e+04 -1.953669198087326873e-07 4.595421447292450000e+14 4.595497644932598750e+14 -8.977933333805143833e+07 -4.125807149186341352e+22
1.533047104193526866e+04 -1.684637687179894343e-07 4.595921541632135625e+14 4.595997650602145000e+14 -7.742462636355414987e+07 -3.558434008656437576e+22
1.533213902920998589e+04 -1.952936320118227172e-07 4.596421635920679375e+14 4.596497656322835000e+14 -8.976518755366733670e+07 -4.126054742098116293e+22
1.533380701648470495e+04 -1.685071843384378842e-07 4.596921730158141250e+14 4.596997662094609375e+14 -7.746143373731286824e+07 -3.560900297929237568e+22
1.533547500375942400e+04 -1.952206011911144889e-07 4.597421824344577500e+14 4.597497667917411250e+14 -8.975114524776987731e+07 -4.126306809695388566e+22
1.533714299103413941e+04 -1.685504786121616933e-07 4.597921918480046250e+14 4.597997673791180625e+14 -7.749819399811604619e+07 -3.563365157263552125e+22
1.533881097830885847e+04 -1.951474302305129675e-07 4.598422012564608125e+14 4.598497679715860625e+14 -8.973702388674068451e+07 -4.126554961277838007e+22
1.534047896558357752e+04 -1.685939032407592416e-07 4.598922106598318750e+14 4.598997685691393125e+14 -7.753502286516256630e+07 -3.565833907169119122e+22
1.534214695285829657e+04 -1.950747112407605410e-07 4.599422200581237500e+14 4.599497691717719375e+14 -8.972309576527282596e+07 -4.126811718661402159e+22
1.534381494013301563e+04 -1.686367898209970657e-07 4.599922294513422500e+14 4.599997697794781875e+14 -7.757161291727785766e+07 -3.568292408337061275e+22
1.534548292740773104e+04 -1.950020758872306383e-07 4.600422388394930000e+14 4.600497703922521875e+14 -8.970919156951029599e+07 -4.127069298362777862e+22
1.534715091468245009e+04 -1.686797650622294131e-07 4.600922482225820000e+14 4.600997710100882500e+14 -7.760825233713807166e+07 -3.570753912881037286e+22
1.534881890195716915e+04 -1.949299478163052708e-07 4.601422576006148750e+14 4.601497716329806250e+14 -8.969550626216475666e+07 -4.127336672303969940e+22
1.535048688923188820e+04 -1.687228439900284218e-07 4.601922669735974375e+14 4.601997722609235000e+14 -7.764494806600378454e+07 -3.573218741718617371e+22
1.535215487650660543e+04 -1.948573887892369647e-07 4.602422763415355625e+14 4.602497728939110625e+14 -8.968160817832602561e+07 -4.127593979683527249e+22
1.535382286378132267e+04 -1.687655349185647416e-07 4.602922857044347500e+14 4.602997735319375625e+14 -7.768147381579776108e+07 -3.575676480503884546e+22
1.535549085105604172e+04 -1.947855629425024086e-07 4.603422950623010000e+14 4.603497741749972500e+14 -8.966803308995383978e+07 -4.127865878367642740e+22
1.535715883833076077e+04 -1.688081459617178815e-07 4.603923044151399375e+14 4.603997748230844375e+14 -7.771797132336258888e+07 -3.578133649698306864e+22
1.535882682560547801e+04 -1.947137099389873558e-07 4.604423137629574375e+14 4.604497754761933750e+14 -8.965443112567670643e+07 -4.128136268226368215e+22
1.536049481288019706e+04 -1.688504572174897349e-07 4.604923231057590000e+14 4.604997761343183125e+14 -7.775433930155141652e+07 -3.580585584183625541e+22
1.536216280015491429e+04 -1.946421033501762912e-07 4.605423324435504375e+14 4.605497767974533750e+14 -8.964092826860879362e+07 -4.128410950602430454e+22
1.536383078742963153e+04 -1.688928060442427676e-07 4.605923417763376250e+14 4.605997774655931250e+14 -7.779073304509456456e+07 -3.583039432945591701e+22
1.536549877470435058e+04 -1.945706282228081815e-07 4.606423511041261250e+14 4.606497781387316875e+14 -8.962747164036120474e+07 -4.128687492626785501e+22
1.536716676197906963e+04 -1.689350045552175088e-07 4.606923604269216875e+14 4.606997788168633125e+14 -7.782706600727592409e+07 -3.585491209551744074e+22
1.536883474925378869e+04 -1.944995331620641915e-07 4.607423697447300625e+14 4.607497794999824375e+14 -8.961417582333315909e+07 -4.128971175067341396e+22
1.537050273652850410e+04 -1.689770796053142157e-07 4.607923790575567500e+14 4.607997801880831875e+14 -7.786335051753088832e+07 -3.587941480318590832e+22
1.537217072380322315e+04 -1.944282365145281867e-07 4.608423883654076250e+14 4.608497808811600625e+14 -8.960077288102953136e+07 -4.129249654900504553e+22
1.537383871107794221e+04 -1.690193257437550412e-07 4.608923976682883750e+14 4.608997815792072500e+14 -7.789972229431672394e+07 -3.590396499053147849e+22
1.537550669835266126e+04 -1.943576544467180970e-07 4.609424069662045625e+14 4.609497822822191875e+14 -8.958768505297608674e+07 -4.129542392033734715e+22
1.537717468562738031e+04 -1.690609377194878021e-07 4.609924162591618750e+14 4.609997829901901250e+14 -7.793581017434635758e+07 -3.592839157753832066e+22
1.537884267290209573e+04 -1.942869681625637686e-07 4.610424255471660000e+14 4.610497837031143750e+14 -8.957453505387341976e+07 -4.129832001189537907e+22
1.538051066017681478e+04 -1.691029406412965022e-07 4.610924348302226875e+14 4.610997844209863125e+14 -7.797208663724602759e+07 -3.595291233928861031e+22
1.538217864745153383e+04 -1.942164286086512615e-07 4.611424441083374375e+14 4.611497851438003750e+14 -8.956143857458586991e+07 -4.130123815583994819e+22
1.538384663472625289e+04 -1.691446969636206856e-07 4.611924533815160000e+14 4.611997858715507500e+14 -7.800825776912528276e+07 -3.597739177933331759e+22
1.538551462200097012e+04 -1.941462583945774405e-07 4.612424626497640000e+14 4.612497866042319375e+14 -8.954849833615231514e+07 -4.130422574827967401e+22
1.538718260927568735e+04 -1.691860551258763269e-07 4.612924719130869375e+14 4.612997873418382500e+14 -7.804425358223928511e+07 -3.600179758073947934e+22
1.538885059655040641e+04 -1.940760303855061347e-07 4.613424811714905625e+14 4.613497880843641250e+14 -8.953551739396299422e+07 -4.130719197572872169e+22
1.539051858382512364e+04 -1.692274795398228069e-07 4.613924904249805000e+14 4.613997888318038750e+14 -7.808028823322127759e+07 -3.602622850273467643e+22
1.539218657109984269e+04 -1.940063555610706415e-07 4.614424996735623125e+14 4.614497895841518750e+14 -8.952277766265834868e+07 -4.131026691542250999e+22
1.539385455837456175e+04 -1.692687882351897924e-07 4.614925089172416250e+14 4.614997903414026250e+14 -7.811627776403900981e+07 -3.605064581035477644e+22
1.539552254564927898e+04 -1.939366035330364182e-07 4.615425181560239375e+14 4.615497911035503125e+14 -8.950998835726407170e+07 -4.131331642797645523e+22
1.539719053292399622e+04 -1.693099273699450794e-07 4.615925273899150000e+14 4.615997918705896250e+14 -7.815219728689588606e+07 -3.607503800186040012e+22
1.539885852019871527e+04 -1.938673763156946708e-07 4.616425366189203750e+14 4.616497926425148125e+14 -8.949742737003208697e+07 -4.131646878741384554e+22
1.540052650747343432e+04 -1.693509042564316425e-07 4.616925458430455000e+14 4.616997934193203125e+14 -7.818805012697377801e+07 -3.609940659148325441e+22
1.540219449474815337e+04 -1.937981821899434569e-07 4.617425550622961250e+14 4.617497942010006250e+14 -8.948486781081286073e+07 -4.131961929574658762e+22
1.540386248202286879e+04 -1.693918320390654094e-07 4.617925642766776875e+14 4.617997949875499375e+14 -7.822388848484429717e+07 -3.612377566543006296e+22
